,Load_Main,Load_AreaA,Load_AreaB,Load_AreaC,Temperature
2023-01-05 09:30:00,347.826,228.085,413.704,306.683,247.073
2023-01-05 09:45:00,356.024,203.355,403.275,367.949,259.344
2023-01-05 10:00:00,397.089,324.314,443.013,382.142,283.789
2023-01-05 10:15:00,360.098,250.809,367.838,306.846,245.497
2023-01-05 10:30:00,306.415,168.657,349.788,314.859,234.387
2023-01-05 10:45:00,310.787,181.832,363.969,301.693,270.518
2023-01-05 11:00:00,271.219,180.771,268.051,254.669,248.935
2023-01-05 11:15:00,237.070,121.735,307.227,232.632,196.994
2023-01-05 11:30:00,243.949,120.959,289.435,249.421,251.166
2023-01-05 11:45:00,191.841,132.041,193.472,159.928,188.998
2023-01-05 12:00:00,236.214,178.689,268.592,208.745,220.524
2023-01-05 12:15:00,241.659,179.959,304.689,221.481,217.414
2023-01-05 12:30:00,259.975,167.490,342.800,211.897,240.525
2023-01-05 12:45:00,205.092,126.447,286.639,204.731,181.456
2023-01-05 13:00:00,222.932,146.198,313.979,199.038,199.685
2023-01-05 13:15:00,172.517,136.939,155.821,150.230,172.506
2023-01-05 13:30:00,178.435,84.563,182.479,150.015,172.359
2023-01-05 13:45:00,184.472,100.471,167.305,168.965,180.416
2023-01-05 14:00:00,192.362,115.591,256.128,180.400,181.899
2023-01-05 14:15:00,198.584,123.024,222.840,204.611,210.978
2023-01-05 14:30:00,160.677,103.078,225.186,170.354,177.298
2023-01-05 14:45:00,199.835,129.270,184.460,158.907,195.365
2023-01-05 15:00:00,182.568,135.520,187.900,178.095,159.995
2023-01-05 15:15:00,214.046,95.059,220.608,223.980,223.407
2023-01-05 15:30:00,205.810,93.740,276.311,184.447,171.499
2023-01-05 15:45:00,190.329,107.084,241.303,171.364,197.850
2023-01-05 16:00:00,190.313,145.293,153.931,166.359,220.041
2023-01-05 16:15:00,177.432,99.032,189.130,175.078,218.644
2023-01-05 16:30:00,192.759,124.266,252.375,183.660,172.202
2023-01-05 16:45:00,203.219,135.296,269.334,208.513,198.063
2023-01-05 17:00:00,160.169,112.012,197.431,144.909,197.929
2023-01-05 17:15:00,177.085,154.220,209.431,190.638,183.544
2023-01-05 17:30:00,146.816,112.797,139.058,148.216,198.181
2023-01-05 17:45:00,128.866,108.699,182.442,144.436,134.868
2023-01-05 18:00:00,126.896,79.313,107.629,103.636,173.496
2023-01-05 18:15:00,94.889,98.515,57.559,121.786,166.035
2023-01-05 18:30:00,87.881,58.913,107.709,68.630,134.527
2023-01-05 18:45:00,60.051,-9.850,54.875,44.057,158.435
2023-01-05 19:00:00,102.064,127.801,140.527,85.238,142.385
2023-01-05 19:15:00,51.963,34.931,75.262,36.799,170.008
2023-01-05 19:30:00,24.384,29.094,82.690,64.091,123.942
2023-01-05 19:45:00,30.357,-6.983,47.857,39.409,129.273
2023-01-05 20:00:00,15.387,64.930,51.610,25.066,107.550
2023-01-05 20:15:00,6.200,-15.802,-20.114,-35.910,116.178
2023-01-05 20:30:00,13.272,-1.004,38.034,40.491,112.584
2023-01-05 20:45:00,16.143,-27.734,9.713,-7.995,131.892
2023-01-05 21:00:00,-2.927,7.212,-19.173,-3.492,123.486
2023-01-05 21:15:00,2.433,-5.456,-26.083,-13.254,119.386
2023-01-05 21:30:00,21.547,-24.584,74.135,25.096,131.677
2023-01-05 21:45:00,-15.568,-11.808,-18.123,19.427,94.083
2023-01-05 22:00:00,28.449,20.862,7.487,5.022,112.785
2023-01-05 22:15:00,96.706,56.672,132.911,73.153,180.382
2023-01-05 22:30:00,120.660,32.907,124.681,114.078,154.841
2023-01-05 22:45:00,112.440,80.356,103.755,137.984,170.326
2023-01-05 23:00:00,159.164,71.766,275.908,137.090,142.210
2023-01-05 23:15:00,150.747,120.216,134.679,122.931,187.962
2023-01-05 23:30:00,258.227,153.962,356.645,241.175,244.213
2023-01-05 23:45:00,251.057,186.378,262.783,231.137,222.599
2023-01-06 00:00:00,266.584,173.632,326.604,222.708,229.694
2023-01-06 00:15:00,266.544,174.888,303.274,236.303,254.845
2023-01-06 00:30:00,292.333,221.924,359.748,225.651,242.044
2023-01-06 00:45:00,378.239,225.474,390.751,347.311,258.978
2023-01-06 01:00:00,379.976,219.590,388.843,322.168,264.090
2023-01-06 01:15:00,390.934,268.000,474.116,413.976,265.433
2023-01-06 01:30:00,403.300,229.294,406.829,383.242,298.867
2023-01-06 01:45:00,431.401,260.441,458.715,402.472,315.761
2023-01-06 02:00:00,483.066,274.514,552.655,456.013,332.438
2023-01-06 02:15:00,481.796,341.963,512.653,432.443,299.607
2023-01-06 02:30:00,487.393,291.739,523.168,445.274,316.257
2023-01-06 02:45:00,501.961,309.918,564.101,472.923,333.400
2023-01-06 03:00:00,524.544,308.702,533.321,461.111,308.802
2023-01-06 03:15:00,477.105,300.483,503.842,453.965,327.204
2023-01-06 03:30:00,538.453,346.421,662.105,541.733,350.706
2023-01-06 03:45:00,539.829,371.538,651.424,464.085,346.734
2023-01-06 04:00:00,501.929,293.205,649.703,473.495,335.558
2023-01-06 04:15:00,460.588,284.359,548.707,405.735,302.750
2023-01-06 04:30:00,488.644,353.187,603.592,464.753,300.416
2023-01-06 04:45:00,486.820,342.459,546.354,455.330,335.794
2023-01-06 05:00:00,527.032,325.625,600.099,526.220,331.636
2023-01-06 05:15:00,494.570,320.234,581.969,492.439,308.434
2023-01-06 05:30:00,443.001,337.152,448.849,375.703,299.514
2023-01-06 05:45:00,514.897,304.834,609.597,490.519,328.144
2023-01-06 06:00:00,447.713,242.982,494.908,428.332,290.748
2023-01-06 06:15:00,458.162,284.403,512.290,447.665,313.059
2023-01-06 06:30:00,496.999,320.965,603.461,467.632,353.290
2023-01-06 06:45:00,448.533,271.492,466.146,425.774,277.036
2023-01-06 07:00:00,443.355,312.603,511.623,385.169,275.393
2023-01-06 07:15:00,417.636,276.730,494.613,393.508,309.287
2023-01-06 07:30:00,458.087,282.646,509.829,416.676,317.425
2023-01-06 07:45:00,405.641,250.192,467.682,388.230,312.331
2023-01-06 08:00:00,417.299,252.586,482.628,381.836,320.945
2023-01-06 08:15:00,407.290,285.482,497.102,384.545,296.853
2023-01-06 08:30:00,422.022,262.501,479.488,401.815,268.176
2023-01-06 08:45:00,419.295,242.719,442.115,399.721,294.120
2023-01-06 09:00:00,372.474,266.155,409.852,326.312,262.731
2023-01-06 09:15:00,369.728,233.413,414.026,393.363,276.924
2023-01-06 09:30:00,345.162,190.358,371.305,323.134,244.921
2023-01-06 09:45:00,324.618,253.822,379.372,312.547,259.779
2023-01-06 10:00:00,285.913,201.107,333.332,264.338,247.596
2023-01-06 10:15:00,338.723,221.326,392.406,287.244,260.871
2023-01-06 10:30:00,280.144,176.798,293.446,274.956,239.941
2023-01-06 10:45:00,285.557,178.604,332.544,268.616,247.729
2023-01-06 11:00:00,272.502,169.608,354.603,270.256,215.752
2023-01-06 11:15:00,195.755,120.401,234.543,165.467,204.158
2023-01-06 11:30:00,190.291,108.947,253.149,167.757,195.030
2023-01-06 11:45:00,206.632,131.727,241.112,195.994,223.165
2023-01-06 12:00:00,226.225,131.809,239.767,209.189,225.039
2023-01-06 12:15:00,194.666,132.120,251.397,172.798,187.936
2023-01-06 12:30:00,230.068,148.957,219.546,217.577,225.051
2023-01-06 12:45:00,169.743,92.821,177.339,187.619,213.137
2023-01-06 13:00:00,188.737,120.509,212.527,183.711,203.129
2023-01-06 13:15:00,169.300,123.619,215.584,181.563,182.212
2023-01-06 13:30:00,179.021,59.953,246.660,161.006,172.439
2023-01-06 13:45:00,179.434,131.087,233.437,166.279,156.382
2023-01-06 14:00:00,191.337,93.710,243.914,181.379,216.672
2023-01-06 14:15:00,187.892,110.658,243.743,163.082,170.856
2023-01-06 14:30:00,213.057,67.745,277.143,201.548,186.952
2023-01-06 14:45:00,188.171,136.453,179.993,207.610,197.143
2023-01-06 15:00:00,215.541,121.596,318.426,236.673,211.858
2023-01-06 15:15:00,178.808,103.730,241.140,194.759,218.009
2023-01-06 15:30:00,208.397,137.725,233.865,198.450,209.998
2023-01-06 15:45:00,227.490,98.599,273.496,193.470,206.168
2023-01-06 16:00:00,155.161,102.406,136.404,196.581,177.258
2023-01-06 16:15:00,180.974,133.839,199.806,155.191,165.099
2023-01-06 16:30:00,203.723,136.775,223.334,220.962,227.429
2023-01-06 16:45:00,182.613,108.852,196.423,176.055,209.007
2023-01-06 17:00:00,185.376,121.523,239.243,147.820,199.130
2023-01-06 17:15:00,158.457,101.110,185.563,113.181,209.174
2023-01-06 17:30:00,159.567,122.682,145.282,177.392,203.179
2023-01-06 17:45:00,142.758,124.168,126.556,118.704,186.814
2023-01-06 18:00:00,152.898,89.113,112.959,112.947,180.558
2023-01-06 18:15:00,121.844,84.987,168.271,106.183,169.419
2023-01-06 18:30:00,108.206,53.644,117.249,99.438,136.672
2023-01-06 18:45:00,79.425,62.044,115.488,81.232,171.087
2023-01-06 19:00:00,62.622,52.208,172.498,64.635,141.513
2023-01-06 19:15:00,51.229,29.129,30.151,31.016,159.679
2023-01-06 19:30:00,50.358,45.708,68.375,46.365,153.344
2023-01-06 19:45:00,24.100,15.745,73.897,59.957,131.469
2023-01-06 20:00:00,31.548,19.305,20.633,5.868,147.760
2023-01-06 20:15:00,56.572,14.763,54.203,62.407,128.595
2023-01-06 20:30:00,27.447,22.140,48.534,2.064,104.444
2023-01-06 20:45:00,10.076,-7.899,92.960,0.214,121.302
2023-01-06 21:00:00,44.250,50.504,71.251,65.623,145.587
2023-01-06 21:15:00,16.975,-10.046,-7.449,-29.117,142.261
2023-01-06 21:30:00,10.614,13.620,-10.894,55.923,125.918
2023-01-06 21:45:00,22.037,7.809,9.714,-8.179,112.592
2023-01-06 22:00:00,37.613,31.106,-14.972,-9.603,158.523
2023-01-06 22:15:00,89.573,56.765,97.910,82.834,149.389
2023-01-06 22:30:00,118.887,56.826,136.959,99.938,174.528
2023-01-06 22:45:00,166.810,135.771,193.305,139.858,195.799
2023-01-06 23:00:00,169.964,88.298,149.063,170.480,189.233
2023-01-06 23:15:00,196.880,144.036,237.461,160.766,163.785
2023-01-06 23:30:00,250.807,120.565,256.942,243.278,208.229
2023-01-06 23:45:00,225.561,139.392,251.749,225.716,218.624
2023-01-07 00:00:00,297.726,231.752,318.622,243.720,267.415
2023-01-07 00:15:00,314.035,197.237,398.089,311.494,257.824
2023-01-07 00:30:00,314.237,206.666,339.447,306.109,254.449
2023-01-07 00:45:00,379.970,287.046,480.025,383.727,236.192
2023-01-07 01:00:00,399.863,256.340,464.204,367.992,298.970
2023-01-07 01:15:00,432.509,287.606,510.821,379.543,309.632
2023-01-07 01:30:00,458.698,313.270,530.167,449.591,313.734
2023-01-07 01:45:00,550.368,323.247,605.651,507.408,345.005
2023-01-07 02:00:00,487.191,304.536,573.262,488.318,323.975
2023-01-07 02:15:00,499.318,327.803,560.458,474.978,341.831
2023-01-07 02:30:00,498.175,283.917,583.065,457.752,318.320
2023-01-07 02:45:00,484.594,349.231,576.609,426.434,320.619
2023-01-07 03:00:00,532.324,364.921,673.200,487.442,327.411
2023-01-07 03:15:00,530.881,360.260,625.582,509.031,332.636
2023-01-07 03:30:00,528.688,376.647,638.603,453.214,333.537
2023-01-07 03:45:00,499.927,343.034,596.053,451.022,331.005
2023-01-07 04:00:00,513.836,328.246,583.712,437.211,316.581
2023-01-07 04:15:00,520.877,297.764,620.740,456.305,326.204
2023-01-07 04:30:00,544.150,336.667,621.796,487.170,343.628
2023-01-07 04:45:00,540.775,335.198,608.678,491.557,333.988
2023-01-07 05:00:00,483.670,329.855,521.346,452.750,316.283
2023-01-07 05:15:00,492.868,322.387,587.686,468.878,295.720
2023-01-07 05:30:00,511.345,293.237,569.865,500.873,334.446
2023-01-07 05:45:00,476.355,331.259,567.919,473.518,299.585
2023-01-07 06:00:00,504.518,361.171,580.346,490.233,296.972
2023-01-07 06:15:00,474.992,345.634,537.147,428.646,315.201
2023-01-07 06:30:00,500.992,297.396,548.506,466.056,326.473
2023-01-07 06:45:00,529.119,351.967,650.112,474.419,339.484
2023-01-07 07:00:00,498.792,299.056,561.046,464.403,327.620
2023-01-07 07:15:00,509.990,379.973,637.259,465.656,331.608
2023-01-07 07:30:00,478.144,311.558,523.682,414.762,337.689
2023-01-07 07:45:00,490.929,309.849,612.814,483.598,331.410
2023-01-07 08:00:00,469.613,291.393,542.741,469.621,324.739
2023-01-07 08:15:00,439.319,293.908,532.760,387.496,306.043
2023-01-07 08:30:00,467.547,316.796,496.061,441.599,322.603
2023-01-07 08:45:00,426.379,235.945,448.565,376.542,282.817
2023-01-07 09:00:00,426.313,312.025,498.515,390.464,302.200
2023-01-07 09:15:00,376.228,256.321,400.218,334.433,291.417
2023-01-07 09:30:00,436.553,318.480,544.563,387.831,290.839
2023-01-07 09:45:00,380.956,290.389,449.748,354.663,297.132
2023-01-07 10:00:00,352.790,226.828,385.095,284.629,255.068
2023-01-07 10:15:00,344.319,245.230,366.525,305.269,266.259
2023-01-07 10:30:00,333.793,202.571,374.628,395.432,235.291
2023-01-07 10:45:00,326.610,200.603,357.431,266.577,265.082
2023-01-07 11:00:00,300.631,234.720,361.575,268.214,262.305
2023-01-07 11:15:00,314.316,185.828,359.008,295.509,245.271
2023-01-07 11:30:00,309.539,206.112,393.358,280.825,219.857
2023-01-07 11:45:00,300.124,172.387,365.374,259.309,240.711
2023-01-07 12:00:00,303.668,180.994,321.475,300.671,225.539
2023-01-07 12:15:00,259.816,156.252,285.170,242.317,225.583
2023-01-07 12:30:00,231.421,186.602,238.470,199.191,227.610
2023-01-07 12:45:00,240.769,169.344,249.249,240.368,224.810
2023-01-07 13:00:00,244.587,180.028,223.826,213.419,189.896
2023-01-07 13:15:00,250.271,117.505,317.931,211.002,214.252
2023-01-07 13:30:00,207.323,135.626,279.775,203.669,206.641
2023-01-07 13:45:00,272.106,167.307,281.321,221.583,253.781
2023-01-07 14:00:00,241.870,169.524,243.327,261.193,214.089
2023-01-07 14:15:00,233.691,212.062,286.694,248.349,222.437
2023-01-07 14:30:00,228.006,88.440,235.987,221.797,214.372
2023-01-07 14:45:00,214.592,149.471,287.551,184.616,195.271
2023-01-07 15:00:00,267.466,228.972,284.650,222.576,218.818
2023-01-07 15:15:00,253.277,151.886,222.840,176.414,217.868
2023-01-07 15:30:00,229.603,152.988,259.875,246.786,234.738
2023-01-07 15:45:00,229.816,166.295,245.334,190.103,197.931
2023-01-07 16:00:00,246.858,106.561,288.600,234.900,215.506
2023-01-07 16:15:00,280.222,188.799,311.090,262.182,221.298
2023-01-07 16:30:00,242.816,137.979,297.688,186.596,240.619
2023-01-07 16:45:00,214.051,190.327,259.698,183.629,212.526
2023-01-07 17:00:00,230.329,144.530,275.302,186.976,236.803
2023-01-07 17:15:00,220.563,125.607,259.752,220.366,160.237
2023-01-07 17:30:00,165.913,129.009,190.780,171.058,203.065
2023-01-07 17:45:00,201.531,143.196,187.047,180.040,184.416
2023-01-07 18:00:00,185.084,142.703,225.303,151.736,183.418
2023-01-07 18:15:00,187.571,169.682,239.129,176.700,191.618
2023-01-07 18:30:00,193.773,111.322,234.006,202.628,197.172
2023-01-07 18:45:00,165.573,150.598,183.960,119.733,185.926
2023-01-07 19:00:00,126.041,128.863,163.838,162.437,157.625
2023-01-07 19:15:00,97.294,44.028,119.460,84.147,157.031
2023-01-07 19:30:00,149.655,80.485,194.827,135.069,178.149
2023-01-07 19:45:00,93.370,61.871,104.573,121.159,127.600
2023-01-07 20:00:00,82.979,48.944,49.750,75.113,159.389
2023-01-07 20:15:00,76.357,92.358,82.090,67.936,150.786
2023-01-07 20:30:00,71.978,25.188,52.417,46.124,152.251
2023-01-07 20:45:00,74.681,54.659,71.047,56.011,140.920
2023-01-07 21:00:00,76.233,30.415,90.438,54.600,150.951
2023-01-07 21:15:00,77.418,53.034,120.713,32.380,111.929
2023-01-07 21:30:00,90.412,112.310,125.286,37.413,146.466
2023-01-07 21:45:00,99.052,109.960,120.592,86.033,151.543
2023-01-07 22:00:00,114.751,84.051,171.904,75.188,164.999
2023-01-07 22:15:00,146.732,111.120,170.258,149.352,178.154
2023-01-07 22:30:00,177.586,127.218,210.700,158.522,208.204
2023-01-07 22:45:00,236.130,145.884,259.417,182.134,194.436
2023-01-07 23:00:00,173.137,160.453,164.886,192.831,202.228
2023-01-07 23:15:00,287.954,220.159,348.968,255.537,271.243
2023-01-07 23:30:00,330.792,220.874,330.231,315.660,243.534
2023-01-07 23:45:00,307.976,194.763,324.373,319.509,256.383
2023-01-08 00:00:00,374.858,239.859,436.768,344.125,295.739
2023-01-08 00:15:00,360.887,243.046,387.852,332.324,289.665
2023-01-08 00:30:00,423.114,274.148,487.150,420.903,284.001
2023-01-08 00:45:00,420.244,301.646,487.996,380.158,307.579
2023-01-08 01:00:00,437.386,296.277,485.065,426.005,310.432
2023-01-08 01:15:00,527.594,319.092,608.498,483.757,352.742
2023-01-08 01:30:00,519.933,309.291,599.260,482.085,340.397
2023-01-08 01:45:00,561.650,389.842,609.398,520.157,365.718
2023-01-08 02:00:00,537.383,320.390,635.480,486.256,330.876
2023-01-08 02:15:00,536.909,340.275,552.457,482.190,326.504
2023-01-08 02:30:00,587.952,371.178,736.255,526.559,315.940
2023-01-08 02:45:00,588.669,351.672,694.060,513.072,347.859
2023-01-08 03:00:00,568.088,377.012,685.978,512.816,341.653
2023-01-08 03:15:00,614.241,396.162,727.552,559.264,333.234
2023-01-08 03:30:00,614.854,383.710,705.713,574.632,366.747
2023-01-08 03:45:00,552.079,410.981,610.189,505.883,360.137
2023-01-08 04:00:00,621.250,343.039,713.652,595.253,352.071
2023-01-08 04:15:00,596.636,366.229,712.887,571.618,392.358
2023-01-08 04:30:00,590.926,369.683,653.240,573.247,363.049
2023-01-08 04:45:00,637.685,380.536,738.362,582.219,390.272
2023-01-08 05:00:00,542.675,409.186,566.150,488.019,336.190
2023-01-08 05:15:00,575.425,430.210,635.871,499.307,334.156
2023-01-08 05:30:00,550.797,340.907,605.939,535.519,350.085
2023-01-08 05:45:00,565.422,399.242,704.006,494.790,359.846
2023-01-08 06:00:00,619.481,417.576,669.605,550.098,364.703
2023-01-08 06:15:00,553.403,401.115,649.167,514.097,345.958
2023-01-08 06:30:00,560.026,361.337,695.053,508.429,343.898
2023-01-08 06:45:00,556.472,372.497,672.117,543.795,330.885
2023-01-08 07:00:00,521.941,374.325,648.919,463.300,334.685
2023-01-08 07:15:00,553.206,390.824,689.625,509.589,328.585
2023-01-08 07:30:00,550.032,361.312,634.335,465.269,353.763
2023-01-08 07:45:00,493.687,297.332,582.944,481.300,359.210
2023-01-08 08:00:00,533.566,327.734,619.839,454.014,353.216
2023-01-08 08:15:00,535.836,302.064,631.596,547.699,331.003
2023-01-08 08:30:00,494.074,340.830,581.682,451.965,323.921
2023-01-08 08:45:00,528.869,349.069,663.156,480.237,351.948
2023-01-08 09:00:00,468.540,311.783,548.158,430.361,305.678
2023-01-08 09:15:00,522.706,339.130,570.591,457.261,339.134
2023-01-08 09:30:00,472.748,278.702,562.727,449.402,322.022
2023-01-08 09:45:00,456.886,304.791,548.804,411.347,307.472
2023-01-08 10:00:00,419.948,288.097,456.637,379.474,291.402
2023-01-08 10:15:00,435.715,261.510,473.461,429.130,313.208
2023-01-08 10:30:00,398.713,258.455,488.947,328.981,310.675
2023-01-08 10:45:00,411.211,251.078,455.835,374.007,282.881
2023-01-08 11:00:00,376.197,239.139,419.392,343.694,292.805
2023-01-08 11:15:00,362.240,207.071,401.809,336.298,238.125
2023-01-08 11:30:00,338.989,213.638,397.681,299.633,264.312
2023-01-08 11:45:00,349.757,268.027,437.524,314.758,220.639
2023-01-08 12:00:00,357.237,219.656,432.218,369.340,248.970
2023-01-08 12:15:00,310.822,185.011,342.652,296.944,225.684
2023-01-08 12:30:00,284.986,169.788,370.552,245.048,263.467
2023-01-08 12:45:00,343.500,218.520,422.846,330.368,252.312
2023-01-08 13:00:00,314.611,249.305,393.561,290.446,244.971
2023-01-08 13:15:00,313.971,239.223,391.784,305.176,241.623
2023-01-08 13:30:00,305.261,194.834,334.583,276.352,216.072
2023-01-08 13:45:00,319.179,191.396,337.621,275.873,252.835
2023-01-08 14:00:00,305.365,154.463,340.341,244.229,243.519
2023-01-08 14:15:00,293.173,167.780,368.849,295.071,222.651
2023-01-08 14:30:00,323.810,161.113,334.626,312.956,274.360
2023-01-08 14:45:00,307.806,218.577,311.893,291.029,267.396
2023-01-08 15:00:00,329.005,247.242,320.315,316.960,228.964
2023-01-08 15:15:00,297.613,184.068,302.060,301.011,226.683
2023-01-08 15:30:00,343.499,232.872,369.773,278.991,265.857
2023-01-08 15:45:00,335.934,191.133,390.308,310.893,246.004
2023-01-08 16:00:00,325.802,163.274,337.825,259.901,246.404
2023-01-08 16:15:00,343.073,224.389,415.716,306.958,238.912
2023-01-08 16:30:00,349.784,236.943,403.694,329.060,241.775
2023-01-08 16:45:00,330.877,257.669,315.137,296.664,242.990
2023-01-08 17:00:00,271.482,228.043,311.611,288.536,230.949
2023-01-08 17:15:00,273.368,170.725,318.902,245.095,232.911
2023-01-08 17:30:00,274.224,201.049,376.686,235.341,214.988
2023-01-08 17:45:00,273.923,185.927,322.756,252.713,208.891
2023-01-08 18:00:00,269.352,175.136,253.138,225.014,205.384
2023-01-08 18:15:00,232.606,150.257,274.844,194.716,230.843
2023-01-08 18:30:00,234.257,148.643,274.976,236.118,251.956
2023-01-08 18:45:00,202.289,128.940,251.989,207.892,208.659
2023-01-08 19:00:00,190.295,165.107,303.222,178.528,149.913
2023-01-08 19:15:00,161.551,110.373,168.614,162.054,194.849
2023-01-08 19:30:00,156.161,145.051,158.701,189.612,203.804
2023-01-08 19:45:00,139.883,68.466,175.876,127.408,164.267
2023-01-08 20:00:00,136.119,17.659,214.954,106.158,190.283
2023-01-08 20:15:00,163.996,95.025,210.069,162.663,204.885
